individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days
Ziegentom + / DER AF370 (eobs 3961),2015-11-23 00:00:00+00:00,13.3430583,20.9727424,215,2015-11-23T02:00:23+00:00,1.5885104454476393,276.85744419229763,1.5885104454476393,73.44585877297573,3
Ziegentom + / DER AF370 (eobs 3961),2015-11-24 00:00:00+00:00,13.51811865,20.99781615,218,2015-11-24T02:00:23+00:00,19.653837152343154,7.9280446365684725,19.653837152343154,91.07060044427084,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-25 00:00:00+00:00,13.5447109,21.0858685,218,2015-11-25T02:00:23+00:00,9.967885026028691,72.73347260938806,9.967885026028691,64.80542797281959,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-26 00:00:00+00:00,13.5030728,21.0803255,218,2015-11-26T02:00:23+00:00,4.668572809237737,187.3755601649623,4.668572809237737,114.64208755557425,2
Ziegentom + / DER AF370 (eobs 3961),2015-11-27 00:00:00+00:00,13.3259495,20.7137549,217,2015-11-27T02:00:23+00:00,44.27105251333308,243.62705535648922,44.27105251333308,56.251495191526914,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-28 00:00:00+00:00,13.1854455,20.8488562,215,2015-11-28T02:00:23+00:00,21.39864505104413,136.8800544045498,21.39864505104413,106.74700095193941,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-29 00:00:00+00:00,13.55305025,20.76792335,218,2015-11-29T02:00:23+00:00,41.80301344775406,347.9194756503597,41.80301344775406,148.96057875419012,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-30 00:00:00+00:00,13.745571600000002,20.70387285,218,2015-11-30T02:00:23+00:00,22.498390243479065,342.0916755971334,22.498390243479065,5.8278000532262695,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-01 00:00:00+00:00,13.49949385,20.71156345,218,2015-12-01T02:00:23+00:00,27.375253945436647,178.25935241838465,27.375253945436647,163.83232317874877,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-02 00:00:00+00:00,13.649864149999999,20.59563505,216,2015-12-02T02:00:23+00:00,20.89468770784837,323.16510823868964,20.89468770784837,144.905755820305,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-03 00:00:00+00:00,13.63719545,20.6046661,216,2015-12-03T02:00:23+00:00,1.7136957237993653,145.28674327865122,1.7136957237993653,177.87836496003843,1
Ziegentom + / DER AF370 (eobs 3961),2015-12-04 00:00:00+00:00,13.6043614,20.5747666,217,2015-12-04T02:00:23+00:00,4.875465976631713,221.51280238819785,4.875465976631713,76.22605910954664,2
Ziegentom + / DER AF370 (eobs 3961),2015-12-05 00:00:00+00:00,13.46713315,20.74608615,218,2015-12-05T02:00:23+00:00,23.997057661492367,129.46475638405337,23.997057661492367,92.04804600414448,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-06 00:00:00+00:00,13.47689695,20.784905199999997,218,2015-12-06T02:00:23+00:00,4.335841247689132,75.49440624473687,4.335841247689132,53.97035013931651,1
Ziegentom + / DER AF370 (eobs 3961),2015-12-07 00:00:00+00:00,13.5578708,20.86063425,218,2015-12-07T02:00:23+00:00,12.169807081318348,42.27208578720422,12.169807081318348,33.222320457532646,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-08 00:00:00+00:00,13.678407199999999,20.766798100000003,218,2015-12-08T02:00:23+00:00,16.80705869839275,322.8998113323909,16.80705869839275,79.3722744548133,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-09 00:00:00+00:00,13.721529050000001,20.64155405,218,2015-12-09T02:00:23+00:00,14.35480720797588,289.5283920750957,14.35480720797588,33.3714192572952,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-10 00:00:00+00:00,13.61235195,20.654396300000002,218,2015-12-10T02:00:23+00:00,12.218996254544706,173.47803424260962,12.218996254544706,116.0503578324861,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-11 00:00:00+00:00,13.3058945,20.6378384,217,2015-12-11T02:00:23+00:00,34.12357253109158,183.00983652420103,34.12357253109158,9.53180228159141,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-12 00:00:00+00:00,13.67986755,20.576624449999997,218,2015-12-12T02:00:23+00:00,42.10741708765372,350.9633585146307,42.10741708765372,167.9535219904297,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-13 00:00:00+00:00,13.76958785,20.260853849999997,218,2015-12-13T02:00:23+00:00,35.53860233269168,286.34069716060577,35.53860233269168,64.62266135402496,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-14 00:00:00+00:00,13.7854276,20.1866053,217,2015-12-14T02:00:23+00:00,8.209688371413865,282.39735042299094,8.209688371413865,3.9433467376148315,1
Ziegentom + / DER AF370 (eobs 3961),2015-12-15 00:00:00+00:00,13.7858318,20.29620695,216,2015-12-15T02:00:23+00:00,11.836186966164567,89.76937422284436,11.836186966164567,167.37202379985342,0
Ziegentom + / DER AF370 (eobs 3961),2015-12-16 00:00:00+00:00,13.785880500000001,20.33119465,216,2015-12-16T02:00:23+00:00,3.7783920225299554,89.91371485272839,3.7783920225299554,0.1443406298840273,1
Ziegentom + / DER AF370 (eobs 3961),2015-12-17 00:00:00+00:00,13.785875050000001,20.3287111,206,2015-12-17T02:00:23+00:00,0.2682039392031163,269.87083461933855,0.2682039392031163,179.95711976661016,2
Ziegentom + / DER AF370 (eobs 3961),2015-12-18 00:00:00+00:00,13.78828485,20.33112025,38,2015-12-18T08:00:23+00:00,0.3734815553124553,44.15458134719944,0.3734815553124553,134.2837467278609,3
Ziegentom + / DER AF370 (eobs 3961),2015-12-19 00:00:00+00:00,13.7862096,20.3302042,56,2015-12-19T02:00:23+00:00,0.25106831359932263,203.20484114755135,0.25106831359932263,159.0502598003519,4
Ziegentom + / DER AF370 (eobs 3961),2015-12-20 00:00:00+00:00,13.7917664,20.33148375,56,2015-12-20T02:00:23+00:00,0.6331509156441542,12.60555832672594,0.6331509156441542,169.4007171791746,5
Ziegentom + / DER AF370 (eobs 3961),2015-12-21 00:00:00+00:00,13.7862066,20.3316683,137,2015-12-21T02:00:23+00:00,0.6185435595621135,178.15357321572708,0.6185435595621135,165.54801488900114,6
Ziegentom + / DER AF370 (eobs 3961),2015-12-22 00:00:00+00:00,13.787987,20.3341148,189,2015-12-22T02:00:23+00:00,0.33014368414934053,53.15464361900433,0.33014368414934053,124.99892959672275,7
Ziegentom + / DER AF370 (eobs 3961),2015-12-23 00:00:00+00:00,13.7719658,20.3235981,205,2015-12-23T02:00:23+00:00,2.1127203516766,212.52000658439093,2.1127203516766,159.3653629653866,8
Ziegentom + / DER AF370 (eobs 3961),2015-12-24 00:00:00+00:00,13.79250125,20.3388721,218,2015-12-24T02:00:23+00:00,2.8169012671798215,35.841473220664284,2.8169012671798215,176.67853336372664,9
Ziegentom + / DER AF370 (eobs 3961),2015-12-25 00:00:00+00:00,13.794515,20.3110841,215,2015-12-25T02:00:23+00:00,3.009123366434106,274.2708308342283,3.009123366434106,121.57064238643596,10
Ziegentom + / DER AF370 (eobs 3961),2015-12-26 00:00:00+00:00,13.79448045,20.24356695,216,2015-12-26T02:00:23+00:00,7.291036286307787,269.9778591343069,7.291036286307787,4.292971699921395,11
Ziegentom + / DER AF370 (eobs 3961),2015-12-27 00:00:00+00:00,13.7888661,20.2458567,218,2015-12-27T02:00:23+00:00,0.6714739284144383,158.39217864732746,0.6714739284144383,111.58568048697947,12
Ziegentom + / DER AF370 (eobs 3961),2015-12-28 00:00:00+00:00,13.7473189,20.1883102,215,2015-12-28T02:00:23+00:00,7.743999902978132,233.38215925738575,7.743999902978132,74.9899806100583,13
Ziegentom + / DER AF370 (eobs 3961),2015-12-29 00:00:00+00:00,13.7473285,20.23485485,210,2015-12-29T02:00:23+00:00,5.027273499951787,89.98230357773241,5.027273499951787,143.39985567965334,14
Ziegentom + / DER AF370 (eobs 3961),2015-12-30 00:00:00+00:00,13.790073150000001,20.25368805,218,2015-12-30T02:00:23+00:00,5.16991715589095,23.16563357609283,5.16991715589095,66.81667000163958,15
Ziegentom + / DER AF370 (eobs 3961),2015-12-31 00:00:00+00:00,13.6316804,20.2941119,217,2015-12-31T02:00:23+00:00,18.145779014274222,166.07008777727253,18.145779014274222,142.9044542011797,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-01 00:00:00+00:00,13.7884765,20.23475605,218,2016-01-01T02:00:23+00:00,18.57664373213704,339.81509941697686,18.57664373213704,173.74501163970433,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-02 00:00:00+00:00,13.78919895,20.2328962,218,2016-01-02T02:00:23+00:00,0.2163158698682627,291.80025853342374,0.2163158698682627,48.01484088355312,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-03 00:00:00+00:00,13.7818029,20.260834,216,2016-01-03T02:00:23+00:00,3.1271398902775194,105.24418271295121,3.1271398902775194,173.44392417952747,2
Ziegentom + / DER AF370 (eobs 3961),2016-01-04 00:00:00+00:00,13.734538,20.23798745,218,2016-01-04T02:00:23+00:00,5.806058349936561,205.1529419708629,5.806058349936561,99.9087592579117,3
Ziegentom + / DER AF370 (eobs 3961),2016-01-05 00:00:00+00:00,13.7725701,20.15419515,218,2016-01-05T02:00:23+00:00,9.989460398076305,295.05587183883154,9.989460398076305,89.90292986796862,4
Ziegentom + / DER AF370 (eobs 3961),2016-01-06 00:00:00+00:00,13.7148103,20.294098150000003,218,2016-01-06T02:00:23+00:00,16.41936716102787,113.01008831804376,16.41936716102787,177.95421647921222,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-07 00:00:00+00:00,13.748939700000001,20.26236165,218,2016-01-07T02:00:23+00:00,5.114087345485829,317.91198947357765,5.114087345485829,155.0980988444661,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-08 00:00:00+00:00,13.6039239,20.15000755,218,2016-01-08T02:00:23+00:00,20.183462496030426,216.98587591688414,20.183462496030426,100.92611355669351,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-09 00:00:00+00:00,13.6267899,20.1444429,215,2016-01-09T02:00:23+00:00,2.6127374343607705,346.6935867102111,2.6127374343607705,129.70771079332695,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-10 00:00:00+00:00,13.78583525,20.32236795,216,2016-01-10T02:00:23+00:00,26.119103050090626,47.36207307545334,26.119103050090626,60.668486365242245,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-11 00:00:00+00:00,13.7858587,20.3275415,217,2016-01-11T02:00:23+00:00,0.5587075929320746,89.7319794925213,0.5587075929320746,42.369906417067966,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-12 00:00:00+00:00,13.785814,20.3272546,217,2016-01-12T02:00:23+00:00,0.0313790347695673,260.8860306675471,0.0313790347695673,171.1540511750258,2
Ziegentom + / DER AF370 (eobs 3961),2016-01-13 00:00:00+00:00,13.76486495,20.329864399999998,218,2016-01-13T02:00:23+00:00,2.3464205827310165,173.1007126223551,2.3464205827310165,87.78531804519201,3
Ziegentom + / DER AF370 (eobs 3961),2016-01-14 00:00:00+00:00,13.7514003,20.3359121,205,2016-01-14T02:00:23+00:00,1.6334811083186904,156.42922995587776,1.6334811083186904,16.671482666477345,4
Ziegentom + / DER AF370 (eobs 3961),2016-01-15 00:00:00+00:00,13.77812815,20.31414895,38,2016-01-15T08:00:23+00:00,3.7891238524631676,321.66333880399503,3.7891238524631676,165.23410884811727,5
Ziegentom + / DER AF370 (eobs 3961),2016-01-16 00:00:00+00:00,13.7706523,20.33724495,56,2016-01-16T02:00:23+00:00,2.629176989176968,108.42895951420297,2.629176989176968,146.76562071020794,6
Ziegentom + / DER AF370 (eobs 3961),2016-01-17 00:00:00+00:00,13.33168545,19.915660099999997,134,2016-01-17T02:00:23+00:00,66.77878621273385,223.0848382946161,66.77878621273385,114.65587878041313,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-18 00:00:00+00:00,13.18372495,19.2511497,56,2016-01-18T02:00:23+00:00,73.77877188687195,257.191197925019,73.77877188687195,34.10635963040292,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-19 00:00:00+00:00,13.4371494,19.2479253,141,2016-01-19T02:00:23+00:00,28.181711959345204,359.29099735019884,28.181711959345204,102.09979942517981,0
