direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,2906.400788664744,2906.400788664744,0.0,False,1713.6626367877486,1713.6626367877486,177.76375233289133,False,495.22172693665226,672.9854792695436,-15.952511844514106,True,555.3579180086552,539.4054061641411,Angela_DER_AY470_eobs_4001__2019__southbound_01,setup_10km,114.50482011694191,False,384.3446621395272,498.8494822564691,205.55807185762563,False,273.472835922676,479.0309077803016
0.0,False,237.4636722896412,237.4636722896412,0.0,False,197.6693631280577,197.6693631280577,-526.5251880655048,True,1142.7328248478166,616.2076367823117,-473.83246671020004,True,989.6601275568802,515.8276608466801,Angela_DER_AY470_eobs_4001__2020__southbound_01,setup_10km,79.3738789111062,False,659.2863865126947,738.6602654238009,-67.76185057301973,True,674.8225575228562,607.0607069498365
0.0,False,48.08164462350689,48.08164462350689,0.0,False,118.56248731979257,118.56248731979257,209.5900356552538,False,1381.7253936325787,1591.3154292878326,113.01463954207645,False,782.7152634049759,895.7299029470523,Angela_DER_AY470_eobs_4001__2022__southbound_01,setup_10km,-254.6153335594629,True,1152.721649333277,898.106315773814,-187.4893782810991,True,717.757148457024,530.2677701759249
0.0,False,433.8160380315993,433.8160380315993,0.0,False,373.2542791305506,373.2542791305506,226.88287286309833,False,783.5654250821001,1010.4482979451984,99.63696047685733,False,464.46257431453057,564.0995347913879,Angela_DER_AY470_eobs_4001__2023__southbound_01,setup_10km,698.0938781502125,False,312.354419794986,1010.4482979451984,291.2632276383086,False,272.8363071530793,564.0995347913879
0.0,False,1054.7932188427603,1054.7932188427603,0.0,False,730.6942666037996,730.6942666037996,205.08388432366064,False,576.3333949463689,781.4172792700296,113.49691679797832,False,471.5390736510577,585.035990449036,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,setup_10km,37.95170436384683,False,419.2862789730752,457.237983336922,41.54494870669231,False,380.6620757455555,422.2070244522478
0.0,False,2906.251889208185,2906.251889208185,0.0,False,1553.5624926222513,1553.5624926222513,56.24246662412554,False,36.54441046969326,92.7868770938188,8.073232512237439,False,85.76878475114717,93.8420172633846,Europa_DER_A1A26_eobs_4004__2019__southbound_01,setup_10km,930.6037144795432,False,59.95871823722974,990.562432716773,672.1469743579258,False,129.81325416522228,801.9602285231481
0.0,False,1385.204075159017,1385.204075159017,0.0,False,741.3803023037353,741.3803023037353,165.24690937664343,False,325.4595844777652,490.7064938544086,114.3461608184843,False,264.26288941989924,378.60905023838353,Europa_DER_A1A26_eobs_4004__2020__southbound_01,setup_10km,653.6373633909916,False,55.639840597067,709.2772039880585,468.4135535703,False,93.518966072815,561.932519643115
0.0,False,2165.975940475831,2165.975940475831,0.0,False,1108.478167636948,1108.478167636948,192.50391114003955,False,210.04232692250687,402.5462380625464,121.8278734331555,False,209.22245188913303,331.05032532228853,Europa_DER_A1A26_eobs_4004__2021__southbound_01,setup_10km,351.12332363754695,False,277.02150910191574,628.1448327394627,380.04502376635753,False,241.6475122111409,621.6925359774984
0.0,False,2477.031021995312,2477.031021995312,0.0,False,1400.5223779327637,1400.5223779327637,138.25135476687723,False,135.0395642895944,273.29091905647164,82.00119858185454,False,164.95822767297798,246.95942625483252,Europa_DER_A1A26_eobs_4004__2022__southbound_01,setup_10km,678.7326227935246,False,210.8042957640836,889.5369185576081,540.8844325686471,False,171.28777253125023,712.1722050998973
0.0,False,1340.5092799869046,1340.5092799869046,0.0,False,639.3663398308784,639.3663398308784,-90.24120373749892,True,100.52687150817351,10.285667770674586,-58.29890687688831,True,62.873865632961135,4.574958756072823,Europa_DER_A1A26_eobs_4004__2023__southbound_01,setup_10km,-153.11364724892832,True,163.3993150196029,10.285667770674586,-95.64179364599862,True,100.21675240207144,4.574958756072823
