direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,1617.873391930258,1617.873391930258,0.0,False,863.8949731892053,863.8949731892053,564.6645452867788,False,26.547117729486647,591.2116630162654,440.1233836857292,False,46.11048893501828,486.2338726207475,Louis_DER_AU050_eobs_3264__2021__southbound_01,setup_10km,1837.5532252439937,False,47.97799972146715,1885.5312249654608,1292.341008344525,False,82.60952683560907,1374.9505351801342
0.0,False,1025.381066228157,1025.381066228157,0.0,False,621.3239405570038,621.3239405570038,-30.80914476904204,True,60.27032443770677,29.46117966866473,-24.63973682965125,True,37.167088551959104,12.527351722307856,Louis_DER_AU050_eobs_3264__2022__southbound_01,setup_10km,-33.200257346286804,True,62.66143701495153,29.46117966866473,-26.610037267659116,True,39.13738898996697,12.527351722307856
0.0,False,423.8980345096426,423.8980345096426,0.0,False,217.8396946110934,217.8396946110934,-34.592253786540084,True,336.75424913522886,302.1619953486888,-81.4719544033938,True,255.55266767557785,174.08071327218406,Louis_DER_AU050_eobs_3264__2023__southbound_01,setup_10km,212.20436229304966,False,110.47194087597074,322.6763031690204,-7.525856536313299,True,124.86571943453782,117.33986289822452
0.0,False,812.6196360664362,812.6196360664362,0.0,False,589.91800851182,589.91800851182,-490.8253711537891,True,931.7959844526208,440.9706132988317,-266.7740589344999,True,704.5885863596751,437.8145274251752,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,setup_10km,1214.618458218556,False,108.63103028981764,1323.2494885083736,683.3580576835221,False,192.26371999918103,875.6217776827032
0.0,False,608.4884409457815,608.4884409457815,0.0,False,306.7856115266948,306.7856115266948,-93.28491384983874,True,556.7964761423738,463.511562292535,-259.05850481875405,True,526.7073556586976,267.6488508399435,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,setup_10km,200.09039743566032,False,77.65643404728067,277.746831482941,21.72315174499937,False,290.5103888019153,312.2335405469147
0.0,False,1578.4093363792151,1578.4093363792151,0.0,False,866.1096300089075,866.1096300089075,247.97859837839326,False,405.795503112074,653.7741014904673,-30.335248700937598,True,495.66330406710176,465.32805536616416,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,setup_10km,1473.7175113029084,False,963.2340015709952,2436.9515128739035,512.7405608035257,False,575.9389929088687,1088.6795537123944
0.0,False,1497.1799354565162,1497.1799354565162,0.0,False,1038.3107682960426,1038.3107682960426,-97.87830997501791,True,322.1532933719137,224.2749833968958,-182.1569981150461,True,401.820404290921,219.66340617587488,Sierit_DER_AN858_eobs2561__2020__southbound_01,setup_10km,1574.03326569391,False,553.3465834136314,2127.3798491075413,1064.373139439626,False,422.99952305170007,1487.372662491326
0.0,False,748.1621120114199,748.1621120114199,0.0,False,576.5238562460645,576.5238562460645,-17.217103163377203,True,364.5511758296852,347.334072666308,-73.0985676132272,True,361.9520404305324,288.8534728173052,Sierit_DER_AN858_eobs2561__2021__southbound_01,setup_10km,1346.2924816379784,False,521.1002191338546,1867.392700771833,509.2360199859075,False,298.97235732081214,808.2083773067196
0.0,False,399.1744690206479,399.1744690206479,0.0,False,238.0654132880082,238.0654132880082,-291.28622022128684,True,297.8902236363691,6.6040034150822695,-190.25730943169432,True,195.7628005113619,5.505491079667578,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,setup_10km,-464.6982364074311,True,471.3022398225134,6.6040034150822695,-332.4436448925016,True,337.9491359721692,5.505491079667578
0.0,False,969.2920061518444,969.2920061518444,0.0,False,744.2653230234865,744.2653230234865,84.87829568048409,False,275.43335595651934,360.3116516370034,142.73559493100834,False,226.34748508919807,369.0830800202064,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,setup_10km,2004.8291139935448,False,570.3017132369762,2575.130827230521,906.6395100673599,False,411.7944761437124,1318.4339862110724
